geometry,class_id,class_name
"POLYGON ((-7.672902000689478 33.59131617037028, -7.672902000689478 33.59131317716536, -7.67290918721175 33.59131317716536, -7.67290918721175 33.59131018396034, -7.6729127804728865 33.59131018396034, -7.6729127804728865 33.59130719075521, -7.67291996699516 33.59130719075521, -7.67291996699516 33.591304197549974, -7.672923560256296 33.591304197549974, -7.672923560256296 33.591301204344646, -7.672930746778571 33.591301204344646, -7.672930746778571 33.59129821113921, -7.672959492867661 33.59129821113921, -7.672959492867661 33.59129521793367, -7.672963086128798 33.59129521793367, -7.672963086128798 33.59129222472802, -7.672970272651071 33.59129222472802, -7.672970272651071 33.59128923152227, -7.6729738659122075 33.59128923152227, -7.6729738659122075 33.591286238316414, -7.672977459173342 33.591286238316414, -7.672977459173342 33.59128324511047, -7.67298105243448 33.59128324511047, -7.67298105243448 33.5912802519044, -7.672984645695617 33.5912802519044, -7.672984645695617 33.59127725869824, -7.672988238956753 33.59127725869824, -7.672988238956753 33.59127426549197, -7.67299183221789 33.59127426549197, -7.67299183221789 33.59127127228559, -7.6729954254790265 33.59127127228559, -7.6729954254790265 33.59126528587254, -7.672999018740163 33.59126528587254, -7.672999018740163 33.59125929945907, -7.6729954254790265 33.59125929945907, -7.6729954254790265 33.59125331304518, -7.672999018740163 33.59125331304518, -7.672999018740163 33.59125031983808, -7.6730026120013 33.59125031983808, -7.6730026120013 33.59124732663087, -7.673006205262436 33.59124732663087, -7.673006205262436 33.59123834700864, -7.673009798523571 33.59123834700864, -7.673009798523571 33.5912323605933, -7.673013391784709 33.5912323605933, -7.673013391784709 33.59122936738547, -7.673016985045845 33.59122936738547, -7.673016985045845 33.591226374177545, -7.673013391784709 33.591226374177545, -7.673013391784709 33.591217394553134, -7.673009798523571 33.591217394553134, -7.673009798523571 33.59121140813634, -7.673006205262436 33.59121140813634, -7.673006205262436 33.59120542171912, -7.6730026120013 33.59120542171912, -7.6730026120013 33.5911994353015, -7.672999018740163 33.5911994353015, -7.672999018740163 33.59119344888346, -7.6729954254790265 33.59119344888346, -7.6729954254790265 33.591187462465, -7.672999018740163 33.591187462465, -7.672999018740163 33.591181476046124, -7.6730026120013 33.591181476046124, -7.6730026120013 33.59117848283654, -7.673006205262436 33.59117848283654, -7.673006205262436 33.591181476046124, -7.673020578306982 33.591181476046124, -7.673020578306982 33.59117848283654, -7.673024171568119 33.59117848283654, -7.673024171568119 33.59117548962684, -7.673027764829255 33.59117548962684, -7.673027764829255 33.591160523576804, -7.673024171568119 33.591160523576804, -7.673024171568119 33.59115453715606, -7.673020578306982 33.59115453715606, -7.673020578306982 33.59114256431333, -7.673016985045845 33.59114256431333, -7.673016985045845 33.59113957110239, -7.672988238956753 33.59113957110239, -7.672988238956753 33.59113657789134, -7.672984645695617 33.59113657789134, -7.672984645695617 33.591118618622886, -7.67298105243448 33.591118618622886, -7.67298105243448 33.59111562541111, -7.672977459173342 33.59111562541111, -7.672977459173342 33.59110664577516, -7.672955899606525 33.59110664577516, -7.672955899606525 33.59110963898725, -7.672959492867661 33.59110963898725, -7.672959492867661 33.591112632199234, -7.672963086128798 33.591112632199234, -7.672963086128798 33.591118618622886, -7.672966679389934 33.591118618622886, -7.672966679389934 33.59113957110239, -7.672970272651071 33.59113957110239, -7.672970272651071 33.591145557524165, -7.672966679389934 33.591145557524165, -7.672966679389934 33.59114855073491, -7.672948713084252 33.59114855073491, -7.672948713084252 33.591145557524165, -7.672934340039705 33.591145557524165, -7.672934340039705 33.59114256431333, -7.672930746778571 33.59114256431333, -7.672930746778571 33.59113957110239, -7.672923560256296 33.59113957110239, -7.672923560256296 33.59113657789134, -7.672916373734023 33.59113657789134, -7.672916373734023 33.591133584680186, -7.6729127804728865 33.591133584680186, -7.6729127804728865 33.59113657789134, -7.67290918721175 33.59113657789134, -7.67290918721175 33.59113957110239, -7.672905593950613 33.59113957110239, -7.672905593950613 33.591145557524165, -7.672902000689478 33.591145557524165, -7.672902000689478 33.59114855073491, -7.672884034383796 33.59114855073491, -7.672884034383796 33.59115453715606, -7.672880441122659 33.59115453715606, -7.672880441122659 33.591169503207134, -7.672876847861523 33.591169503207134, -7.672876847861523 33.59117548962684, -7.672873254600386 33.59117548962684, -7.672873254600386 33.59117848283654, -7.672862474816976 33.59117848283654, -7.672862474816976 33.591181476046124, -7.6728588815558405 33.591181476046124, -7.6728588815558405 33.59119045567428, -7.672840915250157 33.59119045567428, -7.672840915250157 33.59120542171912, -7.672844508511294 33.59120542171912, -7.672844508511294 33.59120841492778, -7.672848101772431 33.59120841492778, -7.672848101772431 33.591214401344786, -7.672851695033567 33.591214401344786, -7.672851695033567 33.591226374177545, -7.672855288294704 33.591226374177545, -7.672855288294704 33.591235353801025, -7.6728588815558405 33.591235353801025, -7.6728588815558405 33.59123834700864, -7.672862474816976 33.59123834700864, -7.672862474816976 33.59124433342356, -7.6728588815558405 33.59124433342356, -7.6728588815558405 33.59124732663087, -7.672855288294704 33.59124732663087, -7.672855288294704 33.59125031983808, -7.672851695033567 33.59125031983808, -7.672851695033567 33.59126229266586, -7.672848101772431 33.59126229266586, -7.672848101772431 33.59126827907912, -7.672851695033567 33.59126827907912, -7.672851695033567 33.59127725869824, -7.672855288294704 33.59127725869824, -7.672855288294704 33.591286238316414, -7.6728588815558405 33.591286238316414, -7.6728588815558405 33.59128923152227, -7.672862474816976 33.59128923152227, -7.672862474816976 33.59129222472802, -7.672866068078113 33.59129222472802, -7.672866068078113 33.59129821113921, -7.6728696613392495 33.59129821113921, -7.6728696613392495 33.591304197549974, -7.672876847861523 33.591304197549974, -7.672876847861523 33.59130719075521, -7.672884034383796 33.59130719075521, -7.672884034383796 33.59131018396034, -7.672887627644931 33.59131018396034, -7.672887627644931 33.59131317716536, -7.672898407428342 33.59131317716536, -7.672898407428342 33.59131617037028, -7.672902000689478 33.59131617037028), (-7.672902000689478 33.59119045567428, -7.672898407428342 33.59119045567428, -7.672898407428342 33.59117848283654, -7.672902000689478 33.59117848283654, -7.672902000689478 33.59119045567428))",6,Villa
"POLYGON ((-7.6730026120013 33.59109167971319, -7.6730026120013 33.59108868650048, -7.673006205262436 33.59108868650048, -7.673006205262436 33.59108270007476, -7.6730026120013 33.59108270007476, -7.6730026120013 33.591079706861734, -7.672999018740163 33.591079706861734, -7.672999018740163 33.59108270007476, -7.6729954254790265 33.59108270007476, -7.6729954254790265 33.591085693287674, -7.672999018740163 33.591085693287674, -7.672999018740163 33.59109167971319, -7.6730026120013 33.59109167971319))",6,Villa
"POLYGON ((-7.671572494068981 33.59107372043538, -7.671572494068981 33.59107072722206, -7.671568900807844 33.59107072722206, -7.671568900807844 33.59107372043538, -7.671572494068981 33.59107372043538))",2,zone-verte
"POLYGON ((-7.67230911260196 33.59108270007476, -7.67230911260196 33.591079706861734, -7.672319892385368 33.591079706861734, -7.672319892385368 33.59107671364861, -7.672330672168777 33.59107671364861, -7.672330672168777 33.59107072722206, -7.672327078907641 33.59107072722206, -7.672327078907641 33.59106773400862, -7.672319892385368 33.59106773400862, -7.672319892385368 33.59107072722206, -7.67230911260196 33.59107072722206, -7.67230911260196 33.59107671364861, -7.672305519340823 33.59107671364861, -7.672305519340823 33.59108270007476, -7.67230911260196 33.59108270007476))",4,route
"POLYGON ((-7.672546267836966 33.591346102413745, -7.672546267836966 33.591343109209866, -7.672549861098102 33.591343109209866, -7.672549861098102 33.591334129597605, -7.672564234142648 33.591334129597605, -7.672564234142648 33.59133113639331, -7.672571420664921 33.59133113639331, -7.672571420664921 33.59132514998441, -7.672575013926058 33.59132514998441, -7.672575013926058 33.5913221567798, -7.672578607187194 33.5913221567798, -7.672578607187194 33.59131916357509, -7.672582200448331 33.59131916357509, -7.672582200448331 33.59131617037028, -7.672589386970604 33.59131617037028, -7.672589386970604 33.59131317716536, -7.672596573492878 33.59131317716536, -7.672596573492878 33.59131018396034, -7.67260376001515 33.59131018396034, -7.67260376001515 33.59131317716536, -7.6726289128431056 33.59131317716536, -7.6726289128431056 33.59131617037028, -7.672632506104242 33.59131617037028, -7.672632506104242 33.59131916357509, -7.672639692626514 33.59131916357509, -7.672639692626514 33.5913221567798, -7.672646879148787 33.5913221567798, -7.672646879148787 33.59132514998441, -7.672661252193334 33.59132514998441, -7.672661252193334 33.5913221567798, -7.6726720319767425 33.5913221567798, -7.6726720319767425 33.59131916357509, -7.672675625237879 33.59131916357509, -7.672675625237879 33.59131617037028, -7.672682811760152 33.59131617037028, -7.672682811760152 33.59131317716536, -7.672686405021289 33.59131317716536, -7.672686405021289 33.59131018396034, -7.6726935915435615 33.59131018396034, -7.6726935915435615 33.59130719075521, -7.672697184804698 33.59130719075521, -7.672697184804698 33.591304197549974, -7.672704371326971 33.591304197549974, -7.672704371326971 33.591301204344646, -7.672707964588108 33.591301204344646, -7.672707964588108 33.59129821113921, -7.672711557849244 33.59129821113921, -7.672711557849244 33.59129521793367, -7.672718744371517 33.59129521793367, -7.672718744371517 33.59129222472802, -7.672722337632654 33.59129222472802, -7.672722337632654 33.59128923152227, -7.67272593089379 33.59128923152227, -7.67272593089379 33.591286238316414, -7.672729524154927 33.591286238316414, -7.672729524154927 33.59128324511047, -7.672733117416064 33.59128324511047, -7.672733117416064 33.5912802519044, -7.672740303938337 33.5912802519044, -7.672740303938337 33.59127725869824, -7.672743897199473 33.59127725869824, -7.672743897199473 33.59127426549197, -7.672747490460609 33.59127426549197, -7.672747490460609 33.59126827907912, -7.672751083721746 33.59126827907912, -7.672751083721746 33.59126229266586, -7.6727546769828825 33.59126229266586, -7.6727546769828825 33.59125630625218, -7.672758270244019 33.59125630625218, -7.672758270244019 33.59123834700864, -7.672751083721746 33.59123834700864, -7.672751083721746 33.591235353801025, -7.672747490460609 33.591235353801025, -7.672747490460609 33.59122936738547, -7.672743897199473 33.59122936738547, -7.672743897199473 33.59122338096951, -7.672740303938337 33.59122338096951, -7.672740303938337 33.59122038776137, -7.6727367106772 33.59122038776137, -7.6727367106772 33.591217394553134, -7.672733117416064 33.591217394553134, -7.672733117416064 33.591214401344786, -7.672729524154927 33.591214401344786, -7.672729524154927 33.59121140813634, -7.672722337632654 33.59121140813634, -7.672722337632654 33.591214401344786, -7.672704371326971 33.591214401344786, -7.672704371326971 33.591217394553134, -7.672697184804698 33.591217394553134, -7.672697184804698 33.591214401344786, -7.672689998282425 33.591214401344786, -7.672689998282425 33.59121140813634, -7.672686405021289 33.59121140813634, -7.672686405021289 33.59120841492778, -7.672682811760152 33.59120841492778, -7.672682811760152 33.59119045567428, -7.672679218499016 33.59119045567428, -7.672679218499016 33.59118446925561, -7.672661252193334 33.59118446925561, -7.672661252193334 33.591181476046124, -7.672650472409924 33.591181476046124, -7.672650472409924 33.59118446925561, -7.67261453979856 33.59118446925561, -7.67261453979856 33.591181476046124, -7.672607353276287 33.591181476046124, -7.672607353276287 33.59117848283654, -7.67261453979856 33.59117848283654, -7.67261453979856 33.59117548962684, -7.672621726320831 33.59117548962684, -7.672621726320831 33.591172496417045, -7.672625319581969 33.591172496417045, -7.672625319581969 33.591169503207134, -7.6726289128431056 33.591169503207134, -7.6726289128431056 33.59116650999712, -7.672632506104242 33.59116650999712, -7.672632506104242 33.59116351678701, -7.672636099365377 33.59116351678701, -7.672636099365377 33.591160523576804, -7.67264328588765 33.591160523576804, -7.67264328588765 33.59115753036649, -7.672657658932198 33.59115753036649, -7.672657658932198 33.59114256431333, -7.672650472409924 33.59114256431333, -7.672650472409924 33.59113957110239, -7.672646879148787 33.59113957110239, -7.672646879148787 33.59113657789134, -7.67264328588765 33.59113657789134, -7.67264328588765 33.591133584680186, -7.672639692626514 33.591133584680186, -7.672639692626514 33.59113059146894, -7.672636099365377 33.59113059146894, -7.672636099365377 33.59112759825758, -7.672632506104242 33.59112759825758, -7.672632506104242 33.59112460504612, -7.6726289128431056 33.59112460504612, -7.6726289128431056 33.591103652562985, -7.672625319581969 33.591103652562985, -7.672625319581969 33.591100659350694, -7.672621726320831 33.591100659350694, -7.672621726320831 33.591097666138296, -7.67261453979856 33.591097666138296, -7.67261453979856 33.59109467292579, -7.672607353276287 33.59109467292579, -7.672607353276287 33.591097666138296, -7.672589386970604 33.591097666138296, -7.672589386970604 33.591100659350694, -7.672571420664921 33.591100659350694, -7.672571420664921 33.591103652562985, -7.6725678274037845 33.591103652562985, -7.6725678274037845 33.591100659350694, -7.672560640881512 33.591100659350694, -7.672560640881512 33.591097666138296, -7.6725570476203755 33.591097666138296, -7.6725570476203755 33.59109467292579, -7.672560640881512 33.59109467292579, -7.672560640881512 33.59109167971319, -7.672564234142648 33.59109167971319, -7.672564234142648 33.59108868650048, -7.672571420664921 33.59108868650048, -7.672571420664921 33.591085693287674, -7.672575013926058 33.591085693287674, -7.672575013926058 33.59108270007476, -7.672578607187194 33.59108270007476, -7.672578607187194 33.591079706861734, -7.672582200448331 33.591079706861734, -7.672582200448331 33.59107671364861, -7.672585793709468 33.59107671364861, -7.672585793709468 33.59106773400862, -7.672582200448331 33.59106773400862, -7.672582200448331 33.59106474079508, -7.672578607187194 33.59106474079508, -7.672578607187194 33.591061747581435, -7.672575013926058 33.591061747581435, -7.672575013926058 33.591058754367694, -7.6725678274037845 33.591058754367694, -7.6725678274037845 33.59105576115384, -7.672539081314694 33.59105576115384, -7.672539081314694 33.591058754367694, -7.672528301531283 33.591058754367694, -7.672528301531283 33.59106474079508, -7.672524708270148 33.59106474079508, -7.672524708270148 33.59106773400862, -7.672521115009012 33.59106773400862, -7.672521115009012 33.59107372043538, -7.672517521747875 33.59107372043538, -7.672517521747875 33.591079706861734, -7.6725139284867385 33.591079706861734, -7.6725139284867385 33.59108270007476, -7.672510335225602 33.59108270007476, -7.672510335225602 33.59109467292579, -7.672506741964465 33.59109467292579, -7.672506741964465 33.591118618622886, -7.672503148703328 33.591118618622886, -7.672503148703328 33.59112460504612, -7.6724959621810545 33.59112460504612, -7.6724959621810545 33.59112759825758, -7.672492368919918 33.59112759825758, -7.672492368919918 33.591133584680186, -7.672488775658783 33.591133584680186, -7.672488775658783 33.59113657789134, -7.672485182397646 33.59113657789134, -7.672485182397646 33.59113957110239, -7.67248158913651 33.59113957110239, -7.67248158913651 33.59114256431333, -7.672470809353101 33.59114256431333, -7.672470809353101 33.591145557524165, -7.672445656525145 33.591145557524165, -7.672445656525145 33.59114855073491, -7.6724420632640085 33.59114855073491, -7.6724420632640085 33.591151543945536, -7.672438470002872 33.591151543945536, -7.672438470002872 33.59115753036649, -7.672434876741735 33.59115753036649, -7.672434876741735 33.591160523576804, -7.6724312834805986 33.591160523576804, -7.6724312834805986 33.59116351678701, -7.672424096958325 33.59116351678701, -7.672424096958325 33.59116650999712, -7.672416910436053 33.59116650999712, -7.672416910436053 33.591169503207134, -7.672413317174916 33.591169503207134, -7.672413317174916 33.59117848283654, -7.67240972391378 33.59117848283654, -7.67240972391378 33.591187462465, -7.672406130652643 33.591187462465, -7.672406130652643 33.591217394553134, -7.672420503697189 33.591217394553134, -7.672420503697189 33.59122038776137, -7.672427690219462 33.59122038776137, -7.672427690219462 33.59122338096951, -7.672438470002872 33.59122338096951, -7.672438470002872 33.591226374177545, -7.672445656525145 33.591226374177545, -7.672445656525145 33.59122936738547, -7.672449249786283 33.59122936738547, -7.672449249786283 33.5912323605933, -7.672456436308554 33.5912323605933, -7.672456436308554 33.591235353801025, -7.672463622830827 33.591235353801025, -7.672463622830827 33.59124134021616, -7.672467216091964 33.59124134021616, -7.672467216091964 33.59126229266586, -7.672470809353101 33.59126229266586, -7.672470809353101 33.59127127228559, -7.672477995875373 33.59127127228559, -7.672477995875373 33.59127426549197, -7.672485182397646 33.59127426549197, -7.672485182397646 33.59128324511047, -7.67248158913651 33.59128324511047, -7.67248158913651 33.591286238316414, -7.672474402614236 33.591286238316414, -7.672474402614236 33.59128324511047, -7.672470809353101 33.59128324511047, -7.672470809353101 33.5912802519044, -7.672467216091964 33.5912802519044, -7.672467216091964 33.591286238316414, -7.672463622830827 33.591286238316414, -7.672463622830827 33.59129222472802, -7.672460029569691 33.59129222472802, -7.672460029569691 33.59129821113921, -7.672456436308554 33.59129821113921, -7.672456436308554 33.591304197549974, -7.672460029569691 33.591304197549974, -7.672460029569691 33.59130719075521, -7.672463622830827 33.59130719075521, -7.672463622830827 33.59131317716536, -7.672467216091964 33.59131317716536, -7.672467216091964 33.59131617037028, -7.672470809353101 33.59131617037028, -7.672470809353101 33.59131916357509, -7.672474402614236 33.59131916357509, -7.672474402614236 33.59132514998441, -7.672477995875373 33.59132514998441, -7.672477995875373 33.59132814318891, -7.672485182397646 33.59132814318891, -7.672485182397646 33.59133113639331, -7.672492368919918 33.59133113639331, -7.672492368919918 33.591334129597605, -7.6724959621810545 33.591334129597605, -7.6724959621810545 33.5913371228018, -7.672503148703328 33.5913371228018, -7.672503148703328 33.591334129597605, -7.672506741964465 33.591334129597605, -7.672506741964465 33.59132814318891, -7.672510335225602 33.59132814318891, -7.672510335225602 33.59132514998441, -7.6725139284867385 33.59132514998441, -7.6725139284867385 33.59132814318891, -7.672517521747875 33.59132814318891, -7.672517521747875 33.59133113639331, -7.672524708270148 33.59133113639331, -7.672524708270148 33.591334129597605, -7.672528301531283 33.591334129597605, -7.672528301531283 33.59134011600589, -7.67253189479242 33.59134011600589, -7.67253189479242 33.591343109209866, -7.672535488053557 33.591343109209866, -7.672535488053557 33.591346102413745, -7.672546267836966 33.591346102413745), (-7.672585793709468 33.59129222472802, -7.672582200448331 33.59129222472802, -7.672582200448331 33.591286238316414, -7.672585793709468 33.591286238316414, -7.672585793709468 33.59129222472802), (-7.672571420664921 33.591235353801025, -7.6725678274037845 33.591235353801025, -7.6725678274037845 33.5912323605933, -7.672564234142648 33.5912323605933, -7.672564234142648 33.59122936738547, -7.672560640881512 33.59122936738547, -7.672560640881512 33.591226374177545, -7.6725678274037845 33.591226374177545, -7.6725678274037845 33.59122338096951, -7.672571420664921 33.59122338096951, -7.672571420664921 33.591226374177545, -7.672585793709468 33.591226374177545, -7.672585793709468 33.5912323605933, -7.672571420664921 33.5912323605933, -7.672571420664921 33.591235353801025), (-7.672646879148787 33.59122038776137, -7.672636099365377 33.59122038776137, -7.672636099365377 33.591214401344786, -7.672646879148787 33.591214401344786, -7.672646879148787 33.59122038776137), (-7.672470809353101 33.591217394553134, -7.672463622830827 33.591217394553134, -7.672463622830827 33.591214401344786, -7.672460029569691 33.591214401344786, -7.672460029569691 33.59121140813634, -7.672456436308554 33.59121140813634, -7.672456436308554 33.59119344888346, -7.672460029569691 33.59119344888346, -7.672460029569691 33.59119045567428, -7.672470809353101 33.59119045567428, -7.672470809353101 33.5911994353015, -7.672474402614236 33.5911994353015, -7.672474402614236 33.59121140813634, -7.672470809353101 33.59121140813634, -7.672470809353101 33.591217394553134))",6,Villa
"POLYGON ((-7.6723989441303715 33.59102582900963, -7.6723989441303715 33.59102283579464, -7.672395350869235 33.59102283579464, -7.672395350869235 33.59102582900963, -7.6723989441303715 33.59102582900963))",4,route
"POLYGON ((-7.671662325597392 33.591037801868566, -7.671662325597392 33.59103480865398, -7.671665918858529 33.59103480865398, -7.671665918858529 33.59102283579464, -7.671662325597392 33.59102283579464, -7.671662325597392 33.591019842579534, -7.671655139075121 33.591019842579534, -7.671655139075121 33.59102283579464, -7.671651545813984 33.59102283579464, -7.671651545813984 33.59103480865398, -7.671655139075121 33.59103480865398, -7.671655139075121 33.591037801868566, -7.671662325597392 33.591037801868566))",3,eau
"POLYGON ((-7.672276773251729 33.59100188328678, -7.672276773251729 33.59099889007096, -7.67226599346832 33.59099889007096, -7.67226599346832 33.59100188328678, -7.672276773251729 33.59100188328678))",3,eau
"POLYGON ((-7.671849175176489 33.59102283579464, -7.671849175176489 33.591019842579534, -7.671859954959899 33.591019842579534, -7.671859954959899 33.59101684936434, -7.671863548221036 33.59101684936434, -7.671863548221036 33.59101385614903, -7.671867141482172 33.59101385614903, -7.671867141482172 33.591010862933636, -7.671859954959899 33.591010862933636, -7.671859954959899 33.59100786971811, -7.6718563616987625 33.59100786971811, -7.6718563616987625 33.591004876502495, -7.671852768437626 33.591004876502495, -7.671852768437626 33.59099889007096, -7.671849175176489 33.59099889007096, -7.671849175176489 33.59099589685503, -7.671845581915352 33.59099589685503, -7.671845581915352 33.59099889007096, -7.671841988654217 33.59099889007096, -7.671841988654217 33.591004876502495, -7.67183839539308 33.591004876502495, -7.67183839539308 33.59100786971811, -7.671834802131944 33.59100786971811, -7.671834802131944 33.591010862933636, -7.671831208870807 33.591010862933636, -7.671831208870807 33.59101385614903, -7.671834802131944 33.59101385614903, -7.671834802131944 33.59101684936434, -7.67183839539308 33.59101684936434, -7.67183839539308 33.591019842579534, -7.671845581915352 33.591019842579534, -7.671845581915352 33.59102283579464, -7.671849175176489 33.59102283579464))",6,Villa
"POLYGON ((-7.6717198177755765 33.59098991042286, -7.6717198177755765 33.59098691720663, -7.671712631253303 33.59098691720663, -7.671712631253303 33.59098991042286, -7.6717198177755765 33.59098991042286))",6,Villa
"POLYGON ((-7.672413317174916 33.59096596469004, -7.672413317174916 33.59096297147297, -7.672406130652643 33.59096297147297, -7.672406130652643 33.59096596469004, -7.672413317174916 33.59096596469004))",3,eau
"POLYGON ((-7.671691071686484 33.59098093077384, -7.671691071686484 33.590977937557284, -7.671698258208758 33.590977937557284, -7.671698258208758 33.59097494434064, -7.671694664947621 33.59097494434064, -7.671694664947621 33.590971951123876, -7.671691071686484 33.590971951123876, -7.671691071686484 33.59096895790701, -7.671683885164211 33.59096895790701, -7.671683885164211 33.59096596469004, -7.671680291903076 33.59096596469004, -7.671680291903076 33.59096297147297, -7.67167669864194 33.59096297147297, -7.67167669864194 33.5909599782558, -7.671662325597392 33.5909599782558, -7.671662325597392 33.59096297147297, -7.671658732336257 33.59096297147297, -7.671658732336257 33.59096895790701, -7.671662325597392 33.59096895790701, -7.671662325597392 33.590971951123876, -7.671665918858529 33.590971951123876, -7.671665918858529 33.59097494434064, -7.671673105380803 33.59097494434064, -7.671673105380803 33.590977937557284, -7.671683885164211 33.590977937557284, -7.671683885164211 33.59098093077384, -7.671691071686484 33.59098093077384))",6,Villa
"POLYGON ((-7.6724420632640085 33.590956985038524, -7.6724420632640085 33.59095099860366, -7.672438470002872 33.59095099860366, -7.672438470002872 33.59094800538607, -7.672427690219462 33.59094800538607, -7.672427690219462 33.59095099860366, -7.672424096958325 33.59095099860366, -7.672424096958325 33.590953991821145, -7.672434876741735 33.590953991821145, -7.672434876741735 33.590956985038524, -7.6724420632640085 33.590956985038524))",3,eau
"POLYGON ((-7.672844508511294 33.59099290363899, -7.672844508511294 33.59098991042286, -7.672851695033567 33.59098991042286, -7.672851695033567 33.59098691720663, -7.672855288294704 33.59098691720663, -7.672855288294704 33.59098392399028, -7.6728588815558405 33.59098392399028, -7.6728588815558405 33.590977937557284, -7.672862474816976 33.590977937557284, -7.672862474816976 33.590971951123876, -7.6728588815558405 33.590971951123876, -7.6728588815558405 33.59096895790701, -7.672855288294704 33.59096895790701, -7.672855288294704 33.59096596469004, -7.672848101772431 33.59096596469004, -7.672848101772431 33.5909599782558, -7.672851695033567 33.5909599782558, -7.672851695033567 33.590956985038524, -7.672855288294704 33.590956985038524, -7.672855288294704 33.59095099860366, -7.6728588815558405 33.59095099860366, -7.6728588815558405 33.59093902573267, -7.672840915250157 33.59093902573267, -7.672840915250157 33.59093603251467, -7.672830135466748 33.59093603251467, -7.672830135466748 33.590933039296566, -7.672815762422202 33.590933039296566, -7.672815762422202 33.59093603251467, -7.67280857589993 33.59093603251467, -7.67280857589993 33.59093902573267, -7.672801389377656 33.59093902573267, -7.672801389377656 33.59094201895058, -7.672794202855383 33.59094201895058, -7.672794202855383 33.59094800538607, -7.672790609594246 33.59094800538607, -7.672790609594246 33.590953991821145, -7.672783423071975 33.590953991821145, -7.672783423071975 33.590956985038524, -7.672779829810838 33.590956985038524, -7.672779829810838 33.5909599782558, -7.672776236549701 33.5909599782558, -7.672776236549701 33.59096297147297, -7.672772643288564 33.59096297147297, -7.672772643288564 33.59096596469004, -7.672769050027427 33.59096596469004, -7.672769050027427 33.59096895790701, -7.672765456766291 33.59096895790701, -7.672765456766291 33.59097494434064, -7.672761863505154 33.59097494434064, -7.672761863505154 33.59098691720663, -7.672758270244019 33.59098691720663, -7.672758270244019 33.59098991042286, -7.672765456766291 33.59098991042286, -7.672765456766291 33.59099290363899, -7.672779829810838 33.59099290363899, -7.672779829810838 33.59098991042286, -7.672790609594246 33.59098991042286, -7.672790609594246 33.59098691720663, -7.672794202855383 33.59098691720663, -7.672794202855383 33.59098392399028, -7.672815762422202 33.59098392399028, -7.672815762422202 33.59098691720663, -7.672819355683338 33.59098691720663, -7.672819355683338 33.59098991042286, -7.672826542205612 33.59098991042286, -7.672826542205612 33.59099290363899, -7.672844508511294 33.59099290363899))",6,Villa
"POLYGON ((-7.672801389377656 33.59094201895058, -7.672801389377656 33.59093902573267, -7.672804982638793 33.59093902573267, -7.672804982638793 33.590933039296566, -7.6727977961165195 33.590933039296566, -7.6727977961165195 33.59093603251467, -7.672794202855383 33.59093603251467, -7.672794202855383 33.59094201895058, -7.672801389377656 33.59094201895058))",3,eau
"POLYGON ((-7.672815762422202 33.590933039296566, -7.672815762422202 33.59092705286003, -7.672812169161067 33.59092705286003, -7.672812169161067 33.59093004607835, -7.67280857589993 33.59093004607835, -7.67280857589993 33.590933039296566, -7.672815762422202 33.590933039296566))",3,eau
